filename,width,height,class,xmin,ymin,xmax,ymax,source,tag,prev_filename,xcen,ycen,w_yolo,h_yolo
548.JPG,320,320,person,30.0,196.0,52.0,215.0,daytime,1,0233.JPG,0.128125,0.6421875,0.06875,0.059375
548.JPG,320,320,person,48.0,193.0,71.0,216.0,daytime,1,0233.JPG,0.1859375,0.6390625,0.071875,0.071875
548.JPG,320,320,person,141.0,274.0,165.0,297.0,daytime,1,0233.JPG,0.478125,0.8921875,0.075,0.071875
548.JPG,320,320,person,125.0,281.0,148.0,307.0,daytime,1,0233.JPG,0.4265625,0.91875,0.071875,0.08125
549.JPG,320,320,person,177.0,81.0,210.0,120.0,daytime,1,0234.JPG,0.6046875,0.3140625,0.103125,0.121875
549.JPG,320,320,person,213.0,114.0,244.0,157.0,daytime,1,0234.JPG,0.7140625,0.4234375,0.096875,0.134375
550.JPG,320,320,person,96.0,156.0,115.0,181.0,daytime,1,0235.JPG,0.3296875,0.5265625,0.059375,0.078125
550.JPG,320,320,person,153.0,202.0,172.0,225.0,daytime,1,0235.JPG,0.5078125,0.6671875,0.059375,0.071875
550.JPG,320,320,person,203.0,107.0,224.0,128.0,daytime,1,0235.JPG,0.6671875,0.3671875,0.065625,0.065625
551.JPG,320,320,person,141.0,141.0,165.0,175.0,daytime,1,0236.JPG,0.478125,0.49375,0.075,0.10625
551.JPG,320,320,person,230.0,159.0,247.0,187.0,daytime,1,0236.JPG,0.7453125,0.540625,0.053125,0.0875
551.JPG,320,320,person,258.0,126.0,268.0,154.0,daytime,1,0236.JPG,0.821875,0.4375,0.03125,0.0875
551.JPG,320,320,person,235.0,207.0,249.0,241.0,daytime,1,0236.JPG,0.75625,0.7,0.04375,0.10625
551.JPG,320,320,person,255.0,188.0,268.0,212.0,daytime,1,0236.JPG,0.8171875,0.625,0.040625,0.075
552.JPG,320,320,person,108.0,99.0,124.0,113.0,daytime,1,0237.JPG,0.3625,0.33125,0.05,0.04375
552.JPG,320,320,person,142.0,127.0,165.0,152.0,daytime,1,0237.JPG,0.4796875,0.4359375,0.071875,0.078125
552.JPG,320,320,person,148.0,157.0,167.0,180.0,daytime,1,0237.JPG,0.4921875,0.5265625,0.059375,0.071875
553.JPG,320,320,person,110.0,179.0,135.0,199.0,daytime,1,0238.JPG,0.3828125,0.590625,0.078125,0.0625
554.JPG,320,320,person,95.0,208.0,117.0,218.0,daytime,1,0239.JPG,0.33125,0.665625,0.06875,0.03125
554.JPG,320,320,person,73.0,188.0,105.0,200.0,daytime,1,0239.JPG,0.278125,0.60625,0.1,0.0375
554.JPG,320,320,person,120.0,138.0,149.0,150.0,daytime,1,0239.JPG,0.4203125,0.45,0.090625,0.0375
554.JPG,320,320,person,85.0,132.0,107.0,149.0,daytime,1,0239.JPG,0.3,0.4390625,0.06875,0.053125
555.JPG,320,320,person,36.0,165.0,74.0,182.0,daytime,1,0240.JPG,0.171875,0.5421875,0.11875,0.053125
555.JPG,320,320,person,37.0,149.0,66.0,168.0,daytime,1,0240.JPG,0.1609375,0.4953125,0.090625,0.059375
555.JPG,320,320,person,64.0,102.0,93.0,125.0,daytime,1,0240.JPG,0.2453125,0.3546875,0.090625,0.071875
556.JPG,320,320,person,110.0,91.0,134.0,114.0,daytime,1,0241.JPG,0.38125,0.3203125,0.075,0.071875
556.JPG,320,320,person,167.0,134.0,184.0,156.0,daytime,1,0241.JPG,0.5484375,0.453125,0.053125,0.06875
556.JPG,320,320,person,168.0,157.0,184.0,189.0,daytime,1,0241.JPG,0.55,0.540625,0.05,0.1
557.JPG,320,320,person,149.0,73.0,169.0,102.0,daytime,1,0242.JPG,0.496875,0.2734375,0.0625,0.090625
558.JPG,320,320,person,51.0,190.0,71.0,211.0,daytime,1,0243.JPG,0.190625,0.6265625,0.0625,0.065625
558.JPG,320,320,person,108.0,121.0,133.0,139.0,daytime,1,0243.JPG,0.3765625,0.40625,0.078125,0.05625
558.JPG,320,320,person,216.0,99.0,237.0,116.0,daytime,1,0243.JPG,0.7078125,0.3359375,0.065625,0.053125
558.JPG,320,320,person,149.0,84.0,169.0,102.0,daytime,1,0243.JPG,0.496875,0.290625,0.0625,0.05625
559.JPG,320,320,person,44.0,141.0,76.0,154.0,daytime,1,0244.JPG,0.1875,0.4609375,0.1,0.040625
559.JPG,320,320,person,64.0,67.0,100.0,91.0,daytime,1,0244.JPG,0.25625,0.246875,0.1125,0.075
560.JPG,320,320,person,99.0,54.0,127.0,80.0,daytime,1,0245.JPG,0.353125,0.209375,0.0875,0.08125
561.JPG,320,320,person,108.0,156.0,122.0,172.0,daytime,1,0246.JPG,0.359375,0.5125,0.04375,0.05
561.JPG,320,320,person,113.0,169.0,129.0,188.0,daytime,1,0246.JPG,0.378125,0.5578125,0.05,0.059375
562.JPG,320,320,person,129.0,129.0,161.0,163.0,daytime,1,0247.JPG,0.453125,0.45625,0.1,0.10625
562.JPG,320,320,person,148.0,135.0,192.0,177.0,daytime,1,0247.JPG,0.53125,0.4875,0.1375,0.13125
562.JPG,320,320,person,126.0,183.0,185.0,221.0,daytime,1,0247.JPG,0.4859375,0.63125,0.184375,0.11875
562.JPG,320,320,person,156.0,239.0,210.0,281.0,daytime,1,0247.JPG,0.571875,0.8125,0.16875,0.13125
562.JPG,320,320,person,154.0,276.0,202.0,307.0,daytime,1,0247.JPG,0.55625,0.9109375,0.15,0.096875
563.JPG,320,320,person,179.0,83.0,205.0,110.0,daytime,1,0248.JPG,0.6,0.3015625,0.08125,0.084375
563.JPG,320,320,person,210.0,28.0,227.0,62.0,daytime,1,0248.JPG,0.6828125,0.140625,0.053125,0.10625
564.JPG,320,320,person,191.0,61.0,215.0,96.0,daytime,1,0249.JPG,0.634375,0.2453125,0.075,0.109375
564.JPG,320,320,person,99.0,35.0,132.0,66.0,daytime,1,0249.JPG,0.3609375,0.1578125,0.103125,0.096875
564.JPG,320,320,person,53.0,48.0,94.0,83.0,daytime,1,0249.JPG,0.2296875,0.2046875,0.128125,0.109375
565.JPG,320,320,person,146.0,190.0,163.0,210.0,daytime,1,0250.JPG,0.4828125,0.625,0.053125,0.0625
565.JPG,320,320,person,140.0,230.0,156.0,249.0,daytime,1,0250.JPG,0.4625,0.7484375,0.05,0.059375
566.JPG,320,320,person,132.0,24.0,159.0,42.0,daytime,1,0251.JPG,0.4546875,0.103125,0.084375,0.05625
566.JPG,320,320,person,143.0,60.0,160.0,92.0,daytime,1,0251.JPG,0.4734375,0.2375,0.053125,0.1
567.JPG,320,320,person,131.0,192.0,161.0,216.0,daytime,1,0252.JPG,0.45625,0.6375,0.09375,0.075
567.JPG,320,320,person,124.0,216.0,152.0,240.0,daytime,1,0252.JPG,0.43125,0.7125,0.0875,0.075
567.JPG,320,320,person,206.0,141.0,225.0,174.0,daytime,1,0252.JPG,0.6734375,0.4921875,0.059375,0.103125
568.JPG,320,320,person,142.0,93.0,160.0,118.0,daytime,1,0253.JPG,0.471875,0.3296875,0.05625,0.078125
568.JPG,320,320,person,125.0,229.0,139.0,245.0,daytime,1,0253.JPG,0.4125,0.740625,0.04375,0.05
568.JPG,320,320,person,115.0,227.0,124.0,240.0,daytime,1,0253.JPG,0.3734375,0.7296875,0.028125,0.040625
568.JPG,320,320,person,102.0,104.0,113.0,117.0,daytime,1,0253.JPG,0.3359375,0.3453125,0.034375,0.040625
569.JPG,320,320,person,203.0,187.0,222.0,216.0,daytime,1,0254.JPG,0.6640625,0.6296875,0.059375,0.090625
569.JPG,320,320,person,176.0,185.0,197.0,211.0,daytime,1,0254.JPG,0.5828125,0.61875,0.065625,0.08125
569.JPG,320,320,person,147.0,207.0,175.0,241.0,daytime,1,0254.JPG,0.503125,0.7,0.0875,0.10625
570.JPG,320,320,person,232.0,162.0,251.0,191.0,daytime,1,0255.JPG,0.7546875,0.5515625,0.059375,0.090625
570.JPG,320,320,person,164.0,205.0,184.0,232.0,daytime,1,0255.JPG,0.54375,0.6828125,0.0625,0.084375
570.JPG,320,320,person,127.0,220.0,148.0,239.0,daytime,1,0255.JPG,0.4296875,0.7171875,0.065625,0.059375
570.JPG,320,320,person,126.0,92.0,152.0,114.0,daytime,1,0255.JPG,0.434375,0.321875,0.08125,0.06875
570.JPG,320,320,person,134.0,82.0,157.0,100.0,daytime,1,0255.JPG,0.4546875,0.284375,0.071875,0.05625
570.JPG,320,320,person,105.0,78.0,127.0,91.0,daytime,1,0255.JPG,0.3625,0.2640625,0.06875,0.040625
571.JPG,320,320,person,94.0,221.0,122.0,232.0,daytime,1,0256.JPG,0.3375,0.7078125,0.0875,0.034375
571.JPG,320,320,person,96.0,234.0,131.0,252.0,daytime,1,0256.JPG,0.3546875,0.759375,0.109375,0.05625
572.JPG,320,320,person,219.0,123.0,230.0,141.0,daytime,1,0257.JPG,0.7015625,0.4125,0.034375,0.05625
572.JPG,320,320,person,95.0,196.0,116.0,208.0,daytime,1,0257.JPG,0.3296875,0.63125,0.065625,0.0375
572.JPG,320,320,person,189.0,200.0,202.0,215.0,daytime,1,0257.JPG,0.6109375,0.6484375,0.040625,0.046875
572.JPG,320,320,person,95.0,210.0,128.0,222.0,daytime,1,0257.JPG,0.3484375,0.675,0.103125,0.0375
573.JPG,320,320,person,57.0,84.0,90.0,109.0,daytime,1,0258.JPG,0.2296875,0.3015625,0.103125,0.078125
573.JPG,320,320,person,79.0,184.0,102.0,207.0,daytime,1,0258.JPG,0.2828125,0.6109375,0.071875,0.071875
573.JPG,320,320,person,29.0,190.0,51.0,208.0,daytime,1,0258.JPG,0.125,0.621875,0.06875,0.05625
573.JPG,320,320,person,233.0,201.0,248.0,227.0,daytime,1,0258.JPG,0.7515625,0.66875,0.046875,0.08125
574.JPG,320,320,person,207.0,16.0,221.0,47.0,daytime,1,0259.JPG,0.66875,0.0984375,0.04375,0.096875
574.JPG,320,320,person,217.0,82.0,235.0,105.0,daytime,1,0259.JPG,0.70625,0.2921875,0.05625,0.071875
575.JPG,320,320,person,107.0,257.0,126.0,285.0,daytime,1,0260.JPG,0.3640625,0.846875,0.059375,0.0875
575.JPG,320,320,person,106.0,144.0,121.0,159.0,daytime,1,0260.JPG,0.3546875,0.4734375,0.046875,0.046875
576.JPG,320,320,person,189.0,141.0,210.0,166.0,daytime,1,0261.JPG,0.6234375,0.4796875,0.065625,0.078125
576.JPG,320,320,person,166.0,110.0,185.0,130.0,daytime,1,0261.JPG,0.5484375,0.375,0.059375,0.0625
576.JPG,320,320,person,195.0,89.0,218.0,104.0,daytime,1,0261.JPG,0.6453125,0.3015625,0.071875,0.046875
576.JPG,320,320,person,143.0,183.0,159.0,194.0,daytime,1,0261.JPG,0.471875,0.5890625,0.05,0.034375
576.JPG,320,320,person,130.0,177.0,149.0,188.0,daytime,1,0261.JPG,0.4359375,0.5703125,0.059375,0.034375
577.JPG,320,320,person,72.0,139.0,95.0,157.0,daytime,1,0262.JPG,0.2609375,0.4625,0.071875,0.05625
577.JPG,320,320,person,58.0,136.0,75.0,158.0,daytime,1,0262.JPG,0.2078125,0.459375,0.053125,0.06875
578.JPG,320,320,person,75.0,141.0,124.0,193.0,daytime,1,0263.JPG,0.3109375,0.521875,0.153125,0.1625
578.JPG,320,320,person,71.0,27.0,116.0,60.0,daytime,1,0263.JPG,0.2921875,0.1359375,0.140625,0.103125
578.JPG,320,320,person,57.0,1.0,107.0,32.0,daytime,1,0263.JPG,0.25625,0.0515625,0.15625,0.096875
579.JPG,320,320,person,114.0,29.0,160.0,87.0,daytime,1,0264.JPG,0.428125,0.18125,0.14375,0.18125
579.JPG,320,320,person,2.0,59.0,54.0,99.0,daytime,1,0264.JPG,0.0875,0.246875,0.1625,0.125
579.JPG,320,320,person,1.0,14.0,49.0,46.0,daytime,1,0264.JPG,0.078125,0.09375,0.15,0.1
580.JPG,320,320,person,162.0,20.0,183.0,58.0,daytime,1,0265.JPG,0.5390625,0.121875,0.065625,0.11875
580.JPG,320,320,person,182.0,24.0,194.0,51.0,daytime,1,0265.JPG,0.5875,0.1171875,0.0375,0.084375
581.JPG,320,320,person,50.0,66.0,111.0,117.0,daytime,1,0266.JPG,0.2515625,0.2859375,0.190625,0.159375
581.JPG,320,320,person,39.0,215.0,98.0,262.0,daytime,1,0266.JPG,0.2140625,0.7453125,0.184375,0.146875
581.JPG,320,320,person,24.0,301.0,74.0,320.0,daytime,1,0266.JPG,0.153125,0.9703125,0.15625,0.059375
582.JPG,320,320,person,1.0,117.0,54.0,140.0,daytime,1,0267.JPG,0.0859375,0.4015625,0.165625,0.071875
582.JPG,320,320,person,1.0,148.0,60.0,178.0,daytime,1,0267.JPG,0.0953125,0.509375,0.184375,0.09375
582.JPG,320,320,person,57.0,224.0,112.0,266.0,daytime,1,0267.JPG,0.2640625,0.765625,0.171875,0.13125
582.JPG,320,320,person,58.0,269.0,101.0,289.0,daytime,1,0267.JPG,0.2484375,0.871875,0.134375,0.0625
583.JPG,320,320,person,33.0,7.0,102.0,76.0,daytime,1,0268.JPG,0.2109375,0.1296875,0.215625,0.215625
584.JPG,320,320,person,68.0,36.0,116.0,69.0,daytime,1,0269.JPG,0.2875,0.1640625,0.15,0.103125
584.JPG,320,320,person,64.0,64.0,119.0,106.0,daytime,1,0269.JPG,0.2859375,0.265625,0.171875,0.13125
585.JPG,320,320,person,50.0,132.0,115.0,182.0,daytime,1,0270.JPG,0.2578125,0.490625,0.203125,0.15625
585.JPG,320,320,person,47.0,263.0,105.0,320.0,daytime,1,0270.JPG,0.2375,0.9109375,0.18125,0.178125
586.JPG,320,320,person,171.0,157.0,200.0,184.0,daytime,1,0271.JPG,0.5796875,0.5328125,0.090625,0.084375
586.JPG,320,320,person,183.0,188.0,204.0,217.0,daytime,1,0271.JPG,0.6046875,0.6328125,0.065625,0.090625
586.JPG,320,320,person,1.0,173.0,58.0,208.0,daytime,1,0271.JPG,0.0921875,0.5953125,0.178125,0.109375
587.JPG,320,320,person,105.0,148.0,147.0,167.0,daytime,1,0272.JPG,0.39375,0.4921875,0.13125,0.059375
587.JPG,320,320,person,105.0,171.0,152.0,200.0,daytime,1,0272.JPG,0.4015625,0.5796875,0.146875,0.090625
588.JPG,320,320,person,169.0,1.0,185.0,32.0,daytime,1,0273.JPG,0.553125,0.0515625,0.05,0.096875
589.JPG,320,320,person,24.0,115.0,77.0,139.0,daytime,1,0274.JPG,0.1578125,0.396875,0.165625,0.075
589.JPG,320,320,person,24.0,143.0,80.0,171.0,daytime,1,0274.JPG,0.1625,0.490625,0.175,0.0875
589.JPG,320,320,person,22.0,213.0,80.0,237.0,daytime,1,0274.JPG,0.159375,0.703125,0.18125,0.075
589.JPG,320,320,person,20.0,244.0,77.0,261.0,daytime,1,0274.JPG,0.1515625,0.7890625,0.178125,0.053125
590.JPG,320,320,person,45.0,211.0,93.0,259.0,daytime,1,0275.JPG,0.215625,0.734375,0.15,0.15
590.JPG,320,320,person,160.0,41.0,180.0,91.0,daytime,1,0275.JPG,0.53125,0.20625,0.0625,0.15625
590.JPG,320,320,person,178.0,37.0,200.0,78.0,daytime,1,0275.JPG,0.590625,0.1796875,0.06875,0.128125
591.JPG,320,320,person,54.0,167.0,101.0,188.0,daytime,1,0276.JPG,0.2421875,0.5546875,0.146875,0.065625
591.JPG,320,320,person,53.0,189.0,105.0,216.0,daytime,1,0276.JPG,0.246875,0.6328125,0.1625,0.084375
592.JPG,320,320,person,46.0,58.0,98.0,106.0,daytime,1,0277.JPG,0.225,0.25625,0.1625,0.15
592.JPG,320,320,person,25.0,229.0,82.0,264.0,daytime,1,0277.JPG,0.1671875,0.7703125,0.178125,0.109375
592.JPG,320,320,person,19.0,269.0,81.0,299.0,daytime,1,0277.JPG,0.15625,0.8875,0.19375,0.09375
593.JPG,320,320,person,143.0,174.0,155.0,196.0,daytime,1,0278.JPG,0.465625,0.578125,0.0375,0.06875
593.JPG,320,320,person,161.0,174.0,174.0,195.0,daytime,1,0278.JPG,0.5234375,0.5765625,0.040625,0.065625
593.JPG,320,320,person,62.0,248.0,88.0,281.0,daytime,1,0278.JPG,0.234375,0.8265625,0.08125,0.103125
593.JPG,320,320,person,48.0,246.0,69.0,272.0,daytime,1,0278.JPG,0.1828125,0.809375,0.065625,0.08125
594.JPG,320,320,person,51.0,189.0,104.0,242.0,daytime,1,0279.JPG,0.2421875,0.6734375,0.165625,0.165625
594.JPG,320,320,person,173.0,54.0,197.0,106.0,daytime,1,0279.JPG,0.578125,0.25,0.075,0.1625
594.JPG,320,320,person,191.0,45.0,210.0,82.0,daytime,1,0279.JPG,0.6265625,0.1984375,0.059375,0.115625
594.JPG,320,320,person,117.0,1.0,161.0,53.0,daytime,1,0279.JPG,0.434375,0.084375,0.1375,0.1625
595.JPG,320,320,person,120.0,171.0,170.0,191.0,daytime,1,0280.JPG,0.453125,0.565625,0.15625,0.0625
595.JPG,320,320,person,124.0,196.0,163.0,219.0,daytime,1,0280.JPG,0.4484375,0.6484375,0.121875,0.071875
596.JPG,320,320,person,64.0,77.0,74.0,100.0,daytime,1,0281.JPG,0.215625,0.2765625,0.03125,0.071875
596.JPG,320,320,person,73.0,87.0,102.0,104.0,daytime,1,0281.JPG,0.2734375,0.2984375,0.090625,0.053125
597.JPG,320,320,person,172.0,39.0,206.0,68.0,daytime,1,0282.JPG,0.590625,0.1671875,0.10625,0.090625
597.JPG,320,320,person,183.0,72.0,218.0,115.0,daytime,1,0282.JPG,0.6265625,0.2921875,0.109375,0.134375
598.JPG,320,320,person,140.0,103.0,156.0,131.0,daytime,1,0283.JPG,0.4625,0.365625,0.05,0.0875
598.JPG,320,320,person,155.0,107.0,170.0,132.0,daytime,1,0283.JPG,0.5078125,0.3734375,0.046875,0.078125
599.JPG,320,320,person,56.0,203.0,93.0,228.0,daytime,1,0284.JPG,0.2328125,0.6734375,0.115625,0.078125
599.JPG,320,320,person,146.0,226.0,161.0,260.0,daytime,1,0284.JPG,0.4796875,0.759375,0.046875,0.10625
599.JPG,320,320,person,163.0,218.0,180.0,254.0,daytime,1,0284.JPG,0.5359375,0.7375,0.053125,0.1125
600.JPG,320,320,person,136.0,38.0,170.0,66.0,daytime,1,0285.JPG,0.478125,0.1625,0.10625,0.0875
600.JPG,320,320,person,136.0,66.0,169.0,106.0,daytime,1,0285.JPG,0.4765625,0.26875,0.103125,0.125
601.JPG,320,320,person,139.0,44.0,184.0,74.0,daytime,1,0286.JPG,0.5046875,0.184375,0.140625,0.09375
601.JPG,320,320,person,133.0,69.0,176.0,112.0,daytime,1,0286.JPG,0.4828125,0.2828125,0.134375,0.134375
602.JPG,320,320,person,110.0,157.0,136.0,210.0,nighttime,0,0050.JPG,0.384375,0.5734375,0.08125,0.165625
602.JPG,320,320,person,80.0,185.0,106.0,233.0,nighttime,0,0050.JPG,0.290625,0.653125,0.08125,0.15
603.JPG,320,320,person,144.0,168.0,164.0,209.0,nighttime,0,0051.JPG,0.48125,0.5890625,0.0625,0.128125
603.JPG,320,320,person,129.0,124.0,147.0,163.0,nighttime,0,0051.JPG,0.43125,0.4484375,0.05625,0.121875
604.JPG,320,320,person,95.0,217.0,124.0,270.0,nighttime,0,0052.JPG,0.3421875,0.7609375,0.090625,0.165625
604.JPG,320,320,person,131.0,134.0,152.0,179.0,nighttime,0,0052.JPG,0.4421875,0.4890625,0.065625,0.140625
605.JPG,320,320,person,107.0,144.0,131.0,190.0,nighttime,0,0053.JPG,0.371875,0.521875,0.075,0.14375
605.JPG,320,320,person,95.0,224.0,121.0,271.0,nighttime,0,0053.JPG,0.3375,0.7734375,0.08125,0.146875
606.JPG,320,320,person,131.0,173.0,156.0,218.0,nighttime,0,0054.JPG,0.4484375,0.6109375,0.078125,0.140625
606.JPG,320,320,person,76.0,242.0,104.0,284.0,nighttime,0,0054.JPG,0.28125,0.821875,0.0875,0.13125
607.JPG,320,320,person,89.0,155.0,115.0,202.0,nighttime,0,0055.JPG,0.31875,0.5578125,0.08125,0.146875
607.JPG,320,320,person,134.0,230.0,159.0,275.0,nighttime,0,0055.JPG,0.4578125,0.7890625,0.078125,0.140625
608.JPG,320,320,person,182.0,153.0,199.0,191.0,nighttime,0,0056.JPG,0.5953125,0.5375,0.053125,0.11875
608.JPG,320,320,person,137.0,224.0,164.0,275.0,nighttime,0,0056.JPG,0.4703125,0.7796875,0.084375,0.159375
609.JPG,320,320,person,53.0,186.0,83.0,227.0,nighttime,0,0057.JPG,0.2125,0.6453125,0.09375,0.128125
609.JPG,320,320,person,153.0,167.0,175.0,214.0,nighttime,0,0057.JPG,0.5125,0.5953125,0.06875,0.146875
610.JPG,320,320,person,66.0,151.0,84.0,189.0,nighttime,0,0058.JPG,0.234375,0.53125,0.05625,0.11875
610.JPG,320,320,person,113.0,166.0,136.0,213.0,nighttime,0,0058.JPG,0.3890625,0.5921875,0.071875,0.146875
611.JPG,320,320,person,39.0,129.0,60.0,169.0,nighttime,0,0059.JPG,0.1546875,0.465625,0.065625,0.125
611.JPG,320,320,person,143.0,236.0,167.0,287.0,nighttime,0,0059.JPG,0.484375,0.8171875,0.075,0.159375
612.JPG,320,320,person,92.0,196.0,115.0,241.0,nighttime,0,0060.JPG,0.3234375,0.6828125,0.071875,0.140625
613.JPG,320,320,person,60.0,237.0,87.0,284.0,nighttime,0,0061.JPG,0.2296875,0.8140625,0.084375,0.146875
613.JPG,320,320,person,94.0,127.0,118.0,168.0,nighttime,0,0061.JPG,0.33125,0.4609375,0.075,0.128125
614.JPG,320,320,person,164.0,169.0,188.0,218.0,nighttime,0,0062.JPG,0.55,0.6046875,0.075,0.153125
615.JPG,320,320,person,116.0,157.0,135.0,200.0,nighttime,0,0063.JPG,0.3921875,0.5578125,0.059375,0.134375
615.JPG,320,320,person,16.0,158.0,41.0,199.0,nighttime,0,0063.JPG,0.0890625,0.5578125,0.078125,0.128125
616.JPG,320,320,person,47.0,149.0,69.0,191.0,nighttime,0,0064.JPG,0.18125,0.53125,0.06875,0.13125
616.JPG,320,320,person,104.0,216.0,123.0,256.0,nighttime,0,0064.JPG,0.3546875,0.7375,0.059375,0.125
617.JPG,320,320,person,85.0,172.0,108.0,215.0,nighttime,0,0065.JPG,0.3015625,0.6046875,0.071875,0.134375
617.JPG,320,320,person,177.0,151.0,195.0,199.0,nighttime,0,0065.JPG,0.58125,0.546875,0.05625,0.15
618.JPG,320,320,person,93.0,138.0,112.0,183.0,nighttime,0,0066.JPG,0.3203125,0.5015625,0.059375,0.140625
618.JPG,320,320,person,115.0,184.0,144.0,232.0,nighttime,0,0066.JPG,0.4046875,0.65,0.090625,0.15
619.JPG,320,320,person,110.0,142.0,136.0,188.0,nighttime,0,0067.JPG,0.384375,0.515625,0.08125,0.14375
619.JPG,320,320,person,136.0,133.0,155.0,176.0,nighttime,0,0067.JPG,0.4546875,0.4828125,0.059375,0.134375
620.JPG,320,320,person,130.0,160.0,149.0,208.0,nighttime,0,0068.JPG,0.4359375,0.575,0.059375,0.15
620.JPG,320,320,person,161.0,140.0,181.0,180.0,nighttime,0,0068.JPG,0.534375,0.5,0.0625,0.125
621.JPG,320,320,person,85.0,228.0,109.0,276.0,nighttime,0,0069.JPG,0.303125,0.7875,0.075,0.15
621.JPG,320,320,person,139.0,136.0,159.0,176.0,nighttime,0,0069.JPG,0.465625,0.4875,0.0625,0.125
622.JPG,320,320,person,86.0,144.0,110.0,187.0,nighttime,0,0070.JPG,0.30625,0.5171875,0.075,0.134375
623.JPG,320,320,person,134.0,162.0,159.0,207.0,nighttime,0,0071.JPG,0.4578125,0.5765625,0.078125,0.140625
623.JPG,320,320,person,117.0,182.0,140.0,225.0,nighttime,0,0071.JPG,0.4015625,0.6359375,0.071875,0.134375
624.JPG,320,320,person,94.0,169.0,119.0,220.0,nighttime,0,0072.JPG,0.3328125,0.6078125,0.078125,0.159375
624.JPG,320,320,person,125.0,230.0,149.0,288.0,nighttime,0,0072.JPG,0.428125,0.809375,0.075,0.18125
625.JPG,320,320,person,124.0,128.0,155.0,174.0,nighttime,0,0073.JPG,0.4359375,0.471875,0.096875,0.14375
625.JPG,320,320,person,121.0,249.0,141.0,308.0,nighttime,0,0073.JPG,0.409375,0.8703125,0.0625,0.184375
626.JPG,320,320,person,110.0,202.0,133.0,248.0,nighttime,0,0074.JPG,0.3796875,0.703125,0.071875,0.14375
626.JPG,320,320,person,25.0,191.0,53.0,237.0,nighttime,0,0074.JPG,0.121875,0.66875,0.0875,0.14375
627.JPG,320,320,person,90.0,145.0,107.0,182.0,nighttime,0,0075.JPG,0.3078125,0.5109375,0.053125,0.115625
627.JPG,320,320,person,120.0,132.0,138.0,173.0,nighttime,0,0075.JPG,0.403125,0.4765625,0.05625,0.128125
628.JPG,320,320,person,168.0,189.0,190.0,234.0,nighttime,0,0076.JPG,0.559375,0.6609375,0.06875,0.140625
628.JPG,320,320,person,39.0,246.0,70.0,298.0,nighttime,0,0076.JPG,0.1703125,0.85,0.096875,0.1625
629.JPG,320,320,person,116.0,160.0,139.0,209.0,nighttime,0,0077.JPG,0.3984375,0.5765625,0.071875,0.153125
629.JPG,320,320,person,132.0,129.0,152.0,171.0,nighttime,0,0077.JPG,0.44375,0.46875,0.0625,0.13125
630.JPG,320,320,person,164.0,161.0,183.0,208.0,nighttime,0,0078.JPG,0.5421875,0.5765625,0.059375,0.146875
630.JPG,320,320,person,91.0,199.0,123.0,247.0,nighttime,0,0078.JPG,0.334375,0.696875,0.1,0.15
631.JPG,320,320,person,77.0,97.0,97.0,141.0,nighttime,0,0079.JPG,0.271875,0.371875,0.0625,0.1375
631.JPG,320,320,person,123.0,165.0,152.0,213.0,nighttime,0,0079.JPG,0.4296875,0.590625,0.090625,0.15
632.JPG,320,320,person,90.0,199.0,113.0,245.0,nighttime,0,0080.JPG,0.3171875,0.69375,0.071875,0.14375
632.JPG,320,320,person,144.0,143.0,167.0,194.0,nighttime,0,0080.JPG,0.4859375,0.5265625,0.071875,0.159375
633.JPG,320,320,person,152.0,159.0,175.0,206.0,nighttime,0,0081.JPG,0.5109375,0.5703125,0.071875,0.146875
634.JPG,320,320,person,128.0,127.0,150.0,172.0,nighttime,0,0082.JPG,0.434375,0.4671875,0.06875,0.140625
634.JPG,320,320,person,136.0,227.0,159.0,273.0,nighttime,0,0082.JPG,0.4609375,0.78125,0.071875,0.14375
635.JPG,320,320,person,53.0,95.0,78.0,140.0,nighttime,0,0083.JPG,0.2046875,0.3671875,0.078125,0.140625
635.JPG,320,320,person,117.0,197.0,142.0,240.0,nighttime,0,0083.JPG,0.4046875,0.6828125,0.078125,0.134375
636.JPG,320,320,person,55.0,186.0,85.0,235.0,nighttime,0,0084.JPG,0.21875,0.6578125,0.09375,0.153125
636.JPG,320,320,person,158.0,149.0,176.0,190.0,nighttime,0,0084.JPG,0.521875,0.5296875,0.05625,0.128125
637.JPG,320,320,,,,,,nighttime,0,0085.JPG,,,,
638.JPG,320,320,person,31.0,113.0,63.0,173.0,nighttime,0,0086.JPG,0.146875,0.446875,0.1,0.1875
638.JPG,320,320,person,152.0,214.0,180.0,275.0,nighttime,0,0086.JPG,0.51875,0.7640625,0.0875,0.190625
639.JPG,320,320,person,92.0,181.0,110.0,220.0,nighttime,0,0087.JPG,0.315625,0.6265625,0.05625,0.121875
639.JPG,320,320,person,134.0,185.0,152.0,219.0,nighttime,0,0087.JPG,0.446875,0.63125,0.05625,0.10625
640.JPG,320,320,person,187.0,249.0,213.0,296.0,nighttime,0,0088.JPG,0.625,0.8515625,0.08125,0.146875
641.JPG,320,320,person,32.0,141.0,57.0,183.0,nighttime,0,0089.JPG,0.1390625,0.50625,0.078125,0.13125
641.JPG,320,320,person,111.0,167.0,137.0,216.0,nighttime,0,0089.JPG,0.3875,0.5984375,0.08125,0.153125
642.JPG,320,320,person,71.0,113.0,96.0,161.0,nighttime,0,0090.JPG,0.2609375,0.428125,0.078125,0.15
